,cell line,condition,io_ratio
12001,JMSU1,"['~MEK1_2', '~AKT', '~PKC']",0.0
12002,JMSU1,"['~MEK1_2', '~AKT', '~RAF']",0.0
12003,JMSU1,"['~MEK1_2', '~AKT', '~RSK']",0.0
12004,JMSU1,"['~MEK1_2', '~AKT', '~TAOK']",0.0
12005,JMSU1,"['~MEK1_2', '~BCL2', '~FGFR3']",0.0
12006,JMSU1,"['~MEK1_2', '~BCL2', '~MAP3K1_3']",0.0
12007,JMSU1,"['~MEK1_2', '~BCL2', '~PLCG']",0.0
12008,JMSU1,"['~MEK1_2', '~BCL2', '~PPP2CA']",0.0
12009,JMSU1,"['~MEK1_2', '~BCL2', '~RAS']",0.0
12010,JMSU1,"['~MEK1_2', '~BCL2', '~SOS']",0.0
12011,JMSU1,"['~MEK1_2', '~BCL2', '~ATF2']",0.0
12012,JMSU1,"['~MEK1_2', '~BCL2', '~ATM']",0.0
12013,JMSU1,"['~MEK1_2', '~BCL2', '~ELK1']",0.0
12014,JMSU1,"['~MEK1_2', '~BCL2', '~FOS']",0.0
12015,JMSU1,"['~MEK1_2', '~BCL2', '~FRS2']",0.0
12016,JMSU1,"['~MEK1_2', '~BCL2', '~GAB1']",0.0
12017,JMSU1,"['~MEK1_2', '~BCL2', '~GRB2']",0.0
12018,JMSU1,"['~MEK1_2', '~BCL2', '~JUN']",0.0
12019,JMSU1,"['~MEK1_2', '~BCL2', '~PKC']",0.0
12020,JMSU1,"['~MEK1_2', '~BCL2', '~RAF']",0.0
12021,JMSU1,"['~MEK1_2', '~BCL2', '~RSK']",0.0
12022,JMSU1,"['~MEK1_2', '~BCL2', '~TAOK']",0.0
12023,JMSU1,"['~MEK1_2', '~FGFR3', '~MAP3K1_3']",0.0
12024,JMSU1,"['~MEK1_2', '~FGFR3', '~PLCG']",0.0
12025,JMSU1,"['~MEK1_2', '~FGFR3', '~PPP2CA']",0.0
12026,JMSU1,"['~MEK1_2', '~FGFR3', '~RAS']",0.0
12027,JMSU1,"['~MEK1_2', '~FGFR3', '~SOS']",0.0
12028,JMSU1,"['~MEK1_2', '~FGFR3', '~ATF2']",0.0
12029,JMSU1,"['~MEK1_2', '~FGFR3', '~ATM']",0.0
12030,JMSU1,"['~MEK1_2', '~FGFR3', '~ELK1']",0.0
12031,JMSU1,"['~MEK1_2', '~FGFR3', '~FOS']",0.0
12032,JMSU1,"['~MEK1_2', '~FGFR3', '~FRS2']",0.0
12033,JMSU1,"['~MEK1_2', '~FGFR3', '~GAB1']",0.0
12034,JMSU1,"['~MEK1_2', '~FGFR3', '~GRB2']",0.0
12035,JMSU1,"['~MEK1_2', '~FGFR3', '~JUN']",0.0
12036,JMSU1,"['~MEK1_2', '~FGFR3', '~PKC']",0.0
12037,JMSU1,"['~MEK1_2', '~FGFR3', '~RAF']",0.0
12038,JMSU1,"['~MEK1_2', '~FGFR3', '~RSK']",0.0
12039,JMSU1,"['~MEK1_2', '~FGFR3', '~TAOK']",0.0
12040,JMSU1,"['~MEK1_2', '~MAP3K1_3', '~PLCG']",0.0
12041,JMSU1,"['~MEK1_2', '~MAP3K1_3', '~PPP2CA']",0.0
12042,JMSU1,"['~MEK1_2', '~MAP3K1_3', '~RAS']",0.0
12043,JMSU1,"['~MEK1_2', '~MAP3K1_3', '~SOS']",0.0
12044,JMSU1,"['~MEK1_2', '~MAP3K1_3', '~ATF2']",0.0
12045,JMSU1,"['~MEK1_2', '~MAP3K1_3', '~ATM']",0.0
12046,JMSU1,"['~MEK1_2', '~MAP3K1_3', '~ELK1']",0.0
12047,JMSU1,"['~MEK1_2', '~MAP3K1_3', '~FOS']",0.0
12048,JMSU1,"['~MEK1_2', '~MAP3K1_3', '~FRS2']",0.0
12049,JMSU1,"['~MEK1_2', '~MAP3K1_3', '~GAB1']",0.0
12050,JMSU1,"['~MEK1_2', '~MAP3K1_3', '~GRB2']",0.0
12051,JMSU1,"['~MEK1_2', '~MAP3K1_3', '~JUN']",0.0
12052,JMSU1,"['~MEK1_2', '~MAP3K1_3', '~PKC']",0.0
12053,JMSU1,"['~MEK1_2', '~MAP3K1_3', '~RAF']",0.0
12054,JMSU1,"['~MEK1_2', '~MAP3K1_3', '~RSK']",0.0
12055,JMSU1,"['~MEK1_2', '~MAP3K1_3', '~TAOK']",0.0
12056,JMSU1,"['~MEK1_2', '~PLCG', '~PPP2CA']",0.0
12057,JMSU1,"['~MEK1_2', '~PLCG', '~RAS']",0.0
12058,JMSU1,"['~MEK1_2', '~PLCG', '~SOS']",0.0
12059,JMSU1,"['~MEK1_2', '~PLCG', '~ATF2']",0.0
12060,JMSU1,"['~MEK1_2', '~PLCG', '~ATM']",0.0
12061,JMSU1,"['~MEK1_2', '~PLCG', '~ELK1']",0.0
12062,JMSU1,"['~MEK1_2', '~PLCG', '~FOS']",0.0
12063,JMSU1,"['~MEK1_2', '~PLCG', '~FRS2']",0.0
12064,JMSU1,"['~MEK1_2', '~PLCG', '~GAB1']",0.0
12065,JMSU1,"['~MEK1_2', '~PLCG', '~GRB2']",0.0
12066,JMSU1,"['~MEK1_2', '~PLCG', '~JUN']",0.0
12067,JMSU1,"['~MEK1_2', '~PLCG', '~PKC']",0.0
12068,JMSU1,"['~MEK1_2', '~PLCG', '~RAF']",0.0
12069,JMSU1,"['~MEK1_2', '~PLCG', '~RSK']",0.0
12070,JMSU1,"['~MEK1_2', '~PLCG', '~TAOK']",0.0
12071,JMSU1,"['~MEK1_2', '~PPP2CA', '~RAS']",0.0
12072,JMSU1,"['~MEK1_2', '~PPP2CA', '~SOS']",0.0
12073,JMSU1,"['~MEK1_2', '~PPP2CA', '~ATF2']",0.0
12074,JMSU1,"['~MEK1_2', '~PPP2CA', '~ATM']",0.0
12075,JMSU1,"['~MEK1_2', '~PPP2CA', '~ELK1']",0.0
12076,JMSU1,"['~MEK1_2', '~PPP2CA', '~FOS']",0.0
12077,JMSU1,"['~MEK1_2', '~PPP2CA', '~FRS2']",0.0
12078,JMSU1,"['~MEK1_2', '~PPP2CA', '~GAB1']",0.0
12079,JMSU1,"['~MEK1_2', '~PPP2CA', '~GRB2']",0.0
12080,JMSU1,"['~MEK1_2', '~PPP2CA', '~JUN']",0.0
12081,JMSU1,"['~MEK1_2', '~PPP2CA', '~PKC']",0.0
12082,JMSU1,"['~MEK1_2', '~PPP2CA', '~RAF']",0.0
12083,JMSU1,"['~MEK1_2', '~PPP2CA', '~RSK']",0.0
12084,JMSU1,"['~MEK1_2', '~PPP2CA', '~TAOK']",0.0
12085,JMSU1,"['~MEK1_2', '~RAS', '~SOS']",0.0
12086,JMSU1,"['~MEK1_2', '~RAS', '~ATF2']",0.0
12087,JMSU1,"['~MEK1_2', '~RAS', '~ATM']",0.0
12088,JMSU1,"['~MEK1_2', '~RAS', '~ELK1']",0.0
12089,JMSU1,"['~MEK1_2', '~RAS', '~FOS']",0.0
12090,JMSU1,"['~MEK1_2', '~RAS', '~FRS2']",0.0
12091,JMSU1,"['~MEK1_2', '~RAS', '~GAB1']",0.0
12092,JMSU1,"['~MEK1_2', '~RAS', '~GRB2']",0.0
12093,JMSU1,"['~MEK1_2', '~RAS', '~JUN']",0.0
12094,JMSU1,"['~MEK1_2', '~RAS', '~PKC']",0.0
12095,JMSU1,"['~MEK1_2', '~RAS', '~RAF']",0.0
12096,JMSU1,"['~MEK1_2', '~RAS', '~RSK']",0.0
12097,JMSU1,"['~MEK1_2', '~RAS', '~TAOK']",0.0
12098,JMSU1,"['~MEK1_2', '~SOS', '~ATF2']",0.0
12099,JMSU1,"['~MEK1_2', '~SOS', '~ATM']",0.0
12100,JMSU1,"['~MEK1_2', '~SOS', '~ELK1']",0.0
12101,JMSU1,"['~MEK1_2', '~SOS', '~FOS']",0.0
12102,JMSU1,"['~MEK1_2', '~SOS', '~FRS2']",0.0
12103,JMSU1,"['~MEK1_2', '~SOS', '~GAB1']",0.0
12104,JMSU1,"['~MEK1_2', '~SOS', '~GRB2']",0.0
12105,JMSU1,"['~MEK1_2', '~SOS', '~JUN']",0.0
12106,JMSU1,"['~MEK1_2', '~SOS', '~PKC']",0.0
12107,JMSU1,"['~MEK1_2', '~SOS', '~RAF']",0.0
12108,JMSU1,"['~MEK1_2', '~SOS', '~RSK']",0.0
12109,JMSU1,"['~MEK1_2', '~SOS', '~TAOK']",0.0
12110,JMSU1,"['~MEK1_2', '~ATF2', '~ATM']",0.0
12111,JMSU1,"['~MEK1_2', '~ATF2', '~ELK1']",0.0
12112,JMSU1,"['~MEK1_2', '~ATF2', '~FOS']",0.0
12113,JMSU1,"['~MEK1_2', '~ATF2', '~FRS2']",0.0
12114,JMSU1,"['~MEK1_2', '~ATF2', '~GAB1']",0.0
12115,JMSU1,"['~MEK1_2', '~ATF2', '~GRB2']",0.0
12116,JMSU1,"['~MEK1_2', '~ATF2', '~JUN']",0.0
12117,JMSU1,"['~MEK1_2', '~ATF2', '~PKC']",0.0
12118,JMSU1,"['~MEK1_2', '~ATF2', '~RAF']",0.0
12119,JMSU1,"['~MEK1_2', '~ATF2', '~RSK']",0.0
12120,JMSU1,"['~MEK1_2', '~ATF2', '~TAOK']",0.0
12121,JMSU1,"['~MEK1_2', '~ATM', '~ELK1']",0.0
12122,JMSU1,"['~MEK1_2', '~ATM', '~FOS']",0.0
12123,JMSU1,"['~MEK1_2', '~ATM', '~FRS2']",0.0
12124,JMSU1,"['~MEK1_2', '~ATM', '~GAB1']",0.0
12125,JMSU1,"['~MEK1_2', '~ATM', '~GRB2']",0.0
12126,JMSU1,"['~MEK1_2', '~ATM', '~JUN']",0.0
12127,JMSU1,"['~MEK1_2', '~ATM', '~PKC']",0.0
12128,JMSU1,"['~MEK1_2', '~ATM', '~RAF']",0.0
12129,JMSU1,"['~MEK1_2', '~ATM', '~RSK']",0.0
12130,JMSU1,"['~MEK1_2', '~ATM', '~TAOK']",0.0
12131,JMSU1,"['~MEK1_2', '~ELK1', '~FOS']",0.0
12132,JMSU1,"['~MEK1_2', '~ELK1', '~FRS2']",0.0
12133,JMSU1,"['~MEK1_2', '~ELK1', '~GAB1']",0.0
12134,JMSU1,"['~MEK1_2', '~ELK1', '~GRB2']",0.0
12135,JMSU1,"['~MEK1_2', '~ELK1', '~JUN']",0.0
12136,JMSU1,"['~MEK1_2', '~ELK1', '~PKC']",0.0
12137,JMSU1,"['~MEK1_2', '~ELK1', '~RAF']",0.0
12138,JMSU1,"['~MEK1_2', '~ELK1', '~RSK']",0.0
12139,JMSU1,"['~MEK1_2', '~ELK1', '~TAOK']",0.0
12140,JMSU1,"['~MEK1_2', '~FOS', '~FRS2']",0.0
12141,JMSU1,"['~MEK1_2', '~FOS', '~GAB1']",0.0
12142,JMSU1,"['~MEK1_2', '~FOS', '~GRB2']",0.0
12143,JMSU1,"['~MEK1_2', '~FOS', '~JUN']",0.0
12144,JMSU1,"['~MEK1_2', '~FOS', '~PKC']",0.0
12145,JMSU1,"['~MEK1_2', '~FOS', '~RAF']",0.0
12146,JMSU1,"['~MEK1_2', '~FOS', '~RSK']",0.0
12147,JMSU1,"['~MEK1_2', '~FOS', '~TAOK']",0.0
12148,JMSU1,"['~MEK1_2', '~FRS2', '~GAB1']",0.0
12149,JMSU1,"['~MEK1_2', '~FRS2', '~GRB2']",0.0
12150,JMSU1,"['~MEK1_2', '~FRS2', '~JUN']",0.0
12151,JMSU1,"['~MEK1_2', '~FRS2', '~PKC']",0.0
12152,JMSU1,"['~MEK1_2', '~FRS2', '~RAF']",0.0
12153,JMSU1,"['~MEK1_2', '~FRS2', '~RSK']",0.0
12154,JMSU1,"['~MEK1_2', '~FRS2', '~TAOK']",0.0
12155,JMSU1,"['~MEK1_2', '~GAB1', '~GRB2']",0.0
12156,JMSU1,"['~MEK1_2', '~GAB1', '~JUN']",0.0
12157,JMSU1,"['~MEK1_2', '~GAB1', '~PKC']",0.0
12158,JMSU1,"['~MEK1_2', '~GAB1', '~RAF']",0.0
12159,JMSU1,"['~MEK1_2', '~GAB1', '~RSK']",0.0
12160,JMSU1,"['~MEK1_2', '~GAB1', '~TAOK']",0.0
12161,JMSU1,"['~MEK1_2', '~GRB2', '~JUN']",0.0
12162,JMSU1,"['~MEK1_2', '~GRB2', '~PKC']",0.0
12163,JMSU1,"['~MEK1_2', '~GRB2', '~RAF']",0.0
12164,JMSU1,"['~MEK1_2', '~GRB2', '~RSK']",0.0
12165,JMSU1,"['~MEK1_2', '~GRB2', '~TAOK']",0.0
12166,JMSU1,"['~MEK1_2', '~JUN', '~PKC']",0.0
12167,JMSU1,"['~MEK1_2', '~JUN', '~RAF']",0.0
12168,JMSU1,"['~MEK1_2', '~JUN', '~RSK']",0.0
12169,JMSU1,"['~MEK1_2', '~JUN', '~TAOK']",0.0
12170,JMSU1,"['~MEK1_2', '~PKC', '~RAF']",0.0
12171,JMSU1,"['~MEK1_2', '~PKC', '~RSK']",0.0
12172,JMSU1,"['~MEK1_2', '~PKC', '~TAOK']",0.0
12173,JMSU1,"['~MEK1_2', '~RAF', '~RSK']",0.0
12174,JMSU1,"['~MEK1_2', '~RAF', '~TAOK']",0.0
12175,JMSU1,"['~MEK1_2', '~RSK', '~TAOK']",0.0
12176,HT1376,control,0.0
12177,HT1376,"['~EGFR', '~AKT', '~BCL2']",0.0
12178,HT1376,"['~EGFR', '~AKT', '~FGFR3']",0.0
12179,HT1376,"['~EGFR', '~AKT', '~MAP3K1_3']",0.0
12180,HT1376,"['~EGFR', '~AKT', '~PLCG']",0.0
12181,HT1376,"['~EGFR', '~AKT', '~PPP2CA']",0.0
12182,HT1376,"['~EGFR', '~AKT', '~RAS']",0.0
12183,HT1376,"['~EGFR', '~AKT', '~SOS']",0.0
12184,HT1376,"['~EGFR', '~AKT', '~ATF2']",0.0
12185,HT1376,"['~EGFR', '~AKT', '~ATM']",0.0
12186,HT1376,"['~EGFR', '~AKT', '~ELK1']",0.0
12187,HT1376,"['~EGFR', '~AKT', '~FOS']",0.0
12188,HT1376,"['~EGFR', '~AKT', '~FRS2']",0.0
12189,HT1376,"['~EGFR', '~AKT', '~GAB1']",0.0
12190,HT1376,"['~EGFR', '~AKT', '~GRB2']",0.0
12191,HT1376,"['~EGFR', '~AKT', '~JUN']",0.0
12192,HT1376,"['~EGFR', '~AKT', '~PKC']",0.0
12193,HT1376,"['~EGFR', '~AKT', '~RAF']",0.0
12194,HT1376,"['~EGFR', '~AKT', '~RSK']",0.0
12195,HT1376,"['~EGFR', '~AKT', '~TAOK']",0.0
12196,HT1376,"['~EGFR', '~BCL2', '~FGFR3']",0.0
12197,HT1376,"['~EGFR', '~BCL2', '~MAP3K1_3']",0.0
12198,HT1376,"['~EGFR', '~BCL2', '~PLCG']",0.0
12199,HT1376,"['~EGFR', '~BCL2', '~PPP2CA']",0.0
12200,HT1376,"['~EGFR', '~BCL2', '~RAS']",0.0
12201,HT1376,"['~EGFR', '~BCL2', '~SOS']",0.0
12202,HT1376,"['~EGFR', '~BCL2', '~ATF2']",0.0
12203,HT1376,"['~EGFR', '~BCL2', '~ATM']",0.0
12204,HT1376,"['~EGFR', '~BCL2', '~ELK1']",0.0
12205,HT1376,"['~EGFR', '~BCL2', '~FOS']",0.0
12206,HT1376,"['~EGFR', '~BCL2', '~FRS2']",0.0
12207,HT1376,"['~EGFR', '~BCL2', '~GAB1']",0.0
12208,HT1376,"['~EGFR', '~BCL2', '~GRB2']",0.0
12209,HT1376,"['~EGFR', '~BCL2', '~JUN']",0.0
12210,HT1376,"['~EGFR', '~BCL2', '~PKC']",0.0
12211,HT1376,"['~EGFR', '~BCL2', '~RAF']",0.0
12212,HT1376,"['~EGFR', '~BCL2', '~RSK']",0.0
12213,HT1376,"['~EGFR', '~BCL2', '~TAOK']",0.0
12214,HT1376,"['~EGFR', '~FGFR3', '~MAP3K1_3']",0.0
12215,HT1376,"['~EGFR', '~FGFR3', '~PLCG']",0.0
12216,HT1376,"['~EGFR', '~FGFR3', '~PPP2CA']",0.0
12217,HT1376,"['~EGFR', '~FGFR3', '~RAS']",0.0
12218,HT1376,"['~EGFR', '~FGFR3', '~SOS']",0.0
12219,HT1376,"['~EGFR', '~FGFR3', '~ATF2']",0.0
12220,HT1376,"['~EGFR', '~FGFR3', '~ATM']",0.0
12221,HT1376,"['~EGFR', '~FGFR3', '~ELK1']",0.0
12222,HT1376,"['~EGFR', '~FGFR3', '~FOS']",0.0
12223,HT1376,"['~EGFR', '~FGFR3', '~FRS2']",0.0
12224,HT1376,"['~EGFR', '~FGFR3', '~GAB1']",0.0
12225,HT1376,"['~EGFR', '~FGFR3', '~GRB2']",0.0
12226,HT1376,"['~EGFR', '~FGFR3', '~JUN']",0.0
12227,HT1376,"['~EGFR', '~FGFR3', '~PKC']",0.0
12228,HT1376,"['~EGFR', '~FGFR3', '~RAF']",0.0
12229,HT1376,"['~EGFR', '~FGFR3', '~RSK']",0.0
12230,HT1376,"['~EGFR', '~FGFR3', '~TAOK']",0.0
12231,HT1376,"['~EGFR', '~MAP3K1_3', '~PLCG']",0.0
12232,HT1376,"['~EGFR', '~MAP3K1_3', '~PPP2CA']",0.0
12233,HT1376,"['~EGFR', '~MAP3K1_3', '~RAS']",0.0
12234,HT1376,"['~EGFR', '~MAP3K1_3', '~SOS']",0.0
12235,HT1376,"['~EGFR', '~MAP3K1_3', '~ATF2']",0.0
12236,HT1376,"['~EGFR', '~MAP3K1_3', '~ATM']",0.0
12237,HT1376,"['~EGFR', '~MAP3K1_3', '~ELK1']",0.0
12238,HT1376,"['~EGFR', '~MAP3K1_3', '~FOS']",0.0
12239,HT1376,"['~EGFR', '~MAP3K1_3', '~FRS2']",0.0
12240,HT1376,"['~EGFR', '~MAP3K1_3', '~GAB1']",0.0
12241,HT1376,"['~EGFR', '~MAP3K1_3', '~GRB2']",0.0
12242,HT1376,"['~EGFR', '~MAP3K1_3', '~JUN']",0.0
12243,HT1376,"['~EGFR', '~MAP3K1_3', '~PKC']",0.0
12244,HT1376,"['~EGFR', '~MAP3K1_3', '~RAF']",0.0
12245,HT1376,"['~EGFR', '~MAP3K1_3', '~RSK']",0.0
12246,HT1376,"['~EGFR', '~MAP3K1_3', '~TAOK']",0.0
12247,HT1376,"['~EGFR', '~PLCG', '~PPP2CA']",0.0
12248,HT1376,"['~EGFR', '~PLCG', '~RAS']",0.0
12249,HT1376,"['~EGFR', '~PLCG', '~SOS']",0.0
12250,HT1376,"['~EGFR', '~PLCG', '~ATF2']",0.0
12251,HT1376,"['~EGFR', '~PLCG', '~ATM']",0.0
12252,HT1376,"['~EGFR', '~PLCG', '~ELK1']",0.0
12253,HT1376,"['~EGFR', '~PLCG', '~FOS']",0.0
12254,HT1376,"['~EGFR', '~PLCG', '~FRS2']",0.0
12255,HT1376,"['~EGFR', '~PLCG', '~GAB1']",0.0
12256,HT1376,"['~EGFR', '~PLCG', '~GRB2']",0.0
12257,HT1376,"['~EGFR', '~PLCG', '~JUN']",0.0
12258,HT1376,"['~EGFR', '~PLCG', '~PKC']",0.0
12259,HT1376,"['~EGFR', '~PLCG', '~RAF']",0.0
12260,HT1376,"['~EGFR', '~PLCG', '~RSK']",0.0
12261,HT1376,"['~EGFR', '~PLCG', '~TAOK']",0.0
12262,HT1376,"['~EGFR', '~PPP2CA', '~RAS']",0.0
12263,HT1376,"['~EGFR', '~PPP2CA', '~SOS']",0.0
12264,HT1376,"['~EGFR', '~PPP2CA', '~ATF2']",0.0
12265,HT1376,"['~EGFR', '~PPP2CA', '~ATM']",0.0
12266,HT1376,"['~EGFR', '~PPP2CA', '~ELK1']",0.0
12267,HT1376,"['~EGFR', '~PPP2CA', '~FOS']",0.0
12268,HT1376,"['~EGFR', '~PPP2CA', '~FRS2']",0.0
12269,HT1376,"['~EGFR', '~PPP2CA', '~GAB1']",0.0
12270,HT1376,"['~EGFR', '~PPP2CA', '~GRB2']",0.0
12271,HT1376,"['~EGFR', '~PPP2CA', '~JUN']",0.0
12272,HT1376,"['~EGFR', '~PPP2CA', '~PKC']",0.0
12273,HT1376,"['~EGFR', '~PPP2CA', '~RAF']",0.0
12274,HT1376,"['~EGFR', '~PPP2CA', '~RSK']",0.0
12275,HT1376,"['~EGFR', '~PPP2CA', '~TAOK']",0.0
12276,HT1376,"['~EGFR', '~RAS', '~SOS']",0.0
12277,HT1376,"['~EGFR', '~RAS', '~ATF2']",0.0
12278,HT1376,"['~EGFR', '~RAS', '~ATM']",0.0
12279,HT1376,"['~EGFR', '~RAS', '~ELK1']",0.0
12280,HT1376,"['~EGFR', '~RAS', '~FOS']",0.0
12281,HT1376,"['~EGFR', '~RAS', '~FRS2']",0.0
12282,HT1376,"['~EGFR', '~RAS', '~GAB1']",0.0
12283,HT1376,"['~EGFR', '~RAS', '~GRB2']",0.0
12284,HT1376,"['~EGFR', '~RAS', '~JUN']",0.0
12285,HT1376,"['~EGFR', '~RAS', '~PKC']",0.0
12286,HT1376,"['~EGFR', '~RAS', '~RAF']",0.0
12287,HT1376,"['~EGFR', '~RAS', '~RSK']",0.0
12288,HT1376,"['~EGFR', '~RAS', '~TAOK']",0.0
12289,HT1376,"['~EGFR', '~SOS', '~ATF2']",0.0
12290,HT1376,"['~EGFR', '~SOS', '~ATM']",0.0
12291,HT1376,"['~EGFR', '~SOS', '~ELK1']",0.0
12292,HT1376,"['~EGFR', '~SOS', '~FOS']",0.0
12293,HT1376,"['~EGFR', '~SOS', '~FRS2']",0.0
12294,HT1376,"['~EGFR', '~SOS', '~GAB1']",0.0
12295,HT1376,"['~EGFR', '~SOS', '~GRB2']",0.0
12296,HT1376,"['~EGFR', '~SOS', '~JUN']",0.0
12297,HT1376,"['~EGFR', '~SOS', '~PKC']",0.0
12298,HT1376,"['~EGFR', '~SOS', '~RAF']",0.0
12299,HT1376,"['~EGFR', '~SOS', '~RSK']",0.0
12300,HT1376,"['~EGFR', '~SOS', '~TAOK']",0.0
12301,HT1376,"['~EGFR', '~ATF2', '~ATM']",0.0
12302,HT1376,"['~EGFR', '~ATF2', '~ELK1']",0.0
12303,HT1376,"['~EGFR', '~ATF2', '~FOS']",0.0
12304,HT1376,"['~EGFR', '~ATF2', '~FRS2']",0.0
12305,HT1376,"['~EGFR', '~ATF2', '~GAB1']",0.0
12306,HT1376,"['~EGFR', '~ATF2', '~GRB2']",0.0
12307,HT1376,"['~EGFR', '~ATF2', '~JUN']",0.0
12308,HT1376,"['~EGFR', '~ATF2', '~PKC']",0.0
12309,HT1376,"['~EGFR', '~ATF2', '~RAF']",0.0
12310,HT1376,"['~EGFR', '~ATF2', '~RSK']",0.0
12311,HT1376,"['~EGFR', '~ATF2', '~TAOK']",0.0
12312,HT1376,"['~EGFR', '~ATM', '~ELK1']",0.0
12313,HT1376,"['~EGFR', '~ATM', '~FOS']",0.0
12314,HT1376,"['~EGFR', '~ATM', '~FRS2']",0.0
12315,HT1376,"['~EGFR', '~ATM', '~GAB1']",0.0
12316,HT1376,"['~EGFR', '~ATM', '~GRB2']",0.0
12317,HT1376,"['~EGFR', '~ATM', '~JUN']",0.0
12318,HT1376,"['~EGFR', '~ATM', '~PKC']",0.0
12319,HT1376,"['~EGFR', '~ATM', '~RAF']",0.0
12320,HT1376,"['~EGFR', '~ATM', '~RSK']",0.0
12321,HT1376,"['~EGFR', '~ATM', '~TAOK']",0.0
12322,HT1376,"['~EGFR', '~ELK1', '~FOS']",0.0
12323,HT1376,"['~EGFR', '~ELK1', '~FRS2']",0.0
12324,HT1376,"['~EGFR', '~ELK1', '~GAB1']",0.0
12325,HT1376,"['~EGFR', '~ELK1', '~GRB2']",0.0
12326,HT1376,"['~EGFR', '~ELK1', '~JUN']",0.0
12327,HT1376,"['~EGFR', '~ELK1', '~PKC']",0.0
12328,HT1376,"['~EGFR', '~ELK1', '~RAF']",0.0
12329,HT1376,"['~EGFR', '~ELK1', '~RSK']",0.0
12330,HT1376,"['~EGFR', '~ELK1', '~TAOK']",0.0
12331,HT1376,"['~EGFR', '~FOS', '~FRS2']",0.0
12332,HT1376,"['~EGFR', '~FOS', '~GAB1']",0.0
12333,HT1376,"['~EGFR', '~FOS', '~GRB2']",0.0
12334,HT1376,"['~EGFR', '~FOS', '~JUN']",0.0
12335,HT1376,"['~EGFR', '~FOS', '~PKC']",0.0
12336,HT1376,"['~EGFR', '~FOS', '~RAF']",0.0
12337,HT1376,"['~EGFR', '~FOS', '~RSK']",0.0
12338,HT1376,"['~EGFR', '~FOS', '~TAOK']",0.0
12339,HT1376,"['~EGFR', '~FRS2', '~GAB1']",0.0
12340,HT1376,"['~EGFR', '~FRS2', '~GRB2']",0.0
12341,HT1376,"['~EGFR', '~FRS2', '~JUN']",0.0
12342,HT1376,"['~EGFR', '~FRS2', '~PKC']",0.0
12343,HT1376,"['~EGFR', '~FRS2', '~RAF']",0.0
12344,HT1376,"['~EGFR', '~FRS2', '~RSK']",0.0
12345,HT1376,"['~EGFR', '~FRS2', '~TAOK']",0.0
12346,HT1376,"['~EGFR', '~GAB1', '~GRB2']",0.0
12347,HT1376,"['~EGFR', '~GAB1', '~JUN']",0.0
12348,HT1376,"['~EGFR', '~GAB1', '~PKC']",0.0
12349,HT1376,"['~EGFR', '~GAB1', '~RAF']",0.0
12350,HT1376,"['~EGFR', '~GAB1', '~RSK']",0.0
12351,HT1376,"['~EGFR', '~GAB1', '~TAOK']",0.0
12352,HT1376,"['~EGFR', '~GRB2', '~JUN']",0.0
12353,HT1376,"['~EGFR', '~GRB2', '~PKC']",0.0
12354,HT1376,"['~EGFR', '~GRB2', '~RAF']",0.0
12355,HT1376,"['~EGFR', '~GRB2', '~RSK']",0.0
12356,HT1376,"['~EGFR', '~GRB2', '~TAOK']",0.0
12357,HT1376,"['~EGFR', '~JUN', '~PKC']",0.0
12358,HT1376,"['~EGFR', '~JUN', '~RAF']",0.0
12359,HT1376,"['~EGFR', '~JUN', '~RSK']",0.0
12360,HT1376,"['~EGFR', '~JUN', '~TAOK']",0.0
12361,HT1376,"['~EGFR', '~PKC', '~RAF']",0.0
12362,HT1376,"['~EGFR', '~PKC', '~RSK']",0.0
12363,HT1376,"['~EGFR', '~PKC', '~TAOK']",0.0
12364,HT1376,"['~EGFR', '~RAF', '~RSK']",0.0
12365,HT1376,"['~EGFR', '~RAF', '~TAOK']",0.0
12366,HT1376,"['~EGFR', '~RSK', '~TAOK']",0.0
12367,HT1376,"['~ERK', '~AKT', '~BCL2']",0.0
12368,HT1376,"['~ERK', '~AKT', '~FGFR3']",0.0
12369,HT1376,"['~ERK', '~AKT', '~MAP3K1_3']",0.0
12370,HT1376,"['~ERK', '~AKT', '~PLCG']",0.0
12371,HT1376,"['~ERK', '~AKT', '~PPP2CA']",0.0
12372,HT1376,"['~ERK', '~AKT', '~RAS']",0.0
12373,HT1376,"['~ERK', '~AKT', '~SOS']",0.0
12374,HT1376,"['~ERK', '~AKT', '~ATF2']",0.0
12375,HT1376,"['~ERK', '~AKT', '~ATM']",0.0
12376,HT1376,"['~ERK', '~AKT', '~ELK1']",0.0
12377,HT1376,"['~ERK', '~AKT', '~FOS']",0.0
12378,HT1376,"['~ERK', '~AKT', '~FRS2']",0.0
12379,HT1376,"['~ERK', '~AKT', '~GAB1']",0.0
12380,HT1376,"['~ERK', '~AKT', '~GRB2']",0.0
12381,HT1376,"['~ERK', '~AKT', '~JUN']",0.0
12382,HT1376,"['~ERK', '~AKT', '~PKC']",0.0
12383,HT1376,"['~ERK', '~AKT', '~RAF']",0.0
12384,HT1376,"['~ERK', '~AKT', '~RSK']",0.0
12385,HT1376,"['~ERK', '~AKT', '~TAOK']",0.0
12386,HT1376,"['~ERK', '~BCL2', '~FGFR3']",0.0
12387,HT1376,"['~ERK', '~BCL2', '~MAP3K1_3']",0.0
12388,HT1376,"['~ERK', '~BCL2', '~PLCG']",0.0
