,network_idx,size_of_network,num_link,C0,C1,C2,C3,robustness_pa,robustness_ip,redundancy,deterministic_io_ratio,empty_io_ratio,num_input,num_output
350,350.0,53.0,101.0,44.0,5.0,0.0,4.0,0.6698113207547169,0.8876768867924528,25.666666666666668,0.16666666666666666,0.5,4.0,3.0
351,351.0,53.0,102.0,45.0,8.0,0.0,0.0,0.75,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
352,352.0,53.0,103.0,42.0,11.0,0.0,0.0,0.6745283018867925,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
353,353.0,53.0,100.0,42.0,7.0,0.0,4.0,0.7075471698113207,0.8876400353773585,-1.0,0.0,1.0,4.0,3.0
354,354.0,53.0,101.0,42.0,8.0,0.0,3.0,0.6509433962264151,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
355,355.0,53.0,101.0,42.0,9.0,1.0,1.0,0.6886792452830188,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
356,356.0,53.0,101.0,43.0,6.0,1.0,3.0,0.6792452830188679,0.9056235259433962,18.0,0.16666666666666666,0.5,4.0,3.0
357,357.0,53.0,104.0,49.0,4.0,0.0,0.0,0.6257861635220127,0.9123120577830188,-1.0,0.0,1.0,4.0,3.0
358,358.0,53.0,101.0,40.0,9.0,0.0,4.0,0.7641509433962265,0.9010908018867925,48.125,0.3333333333333333,0.5,4.0,3.0
359,359.0,53.0,103.0,47.0,6.0,0.0,0.0,0.6981132075471698,0.8724019752358491,-1.0,0.0,1.0,4.0,3.0
360,360.0,53.0,102.0,52.0,1.0,0.0,0.0,0.7735849056603774,0.9010355247641509,-1.0,0.0,1.0,4.0,3.0
361,361.0,53.0,99.0,37.0,10.0,1.0,5.0,0.7547169811320755,0.9174159787735849,28.75,0.08333333333333333,0.75,4.0,3.0
362,362.0,53.0,101.0,42.0,10.0,0.0,1.0,0.7169811320754716,0.8758660082547169,-1.0,0.0,1.0,4.0,3.0
363,363.0,53.0,99.0,37.0,11.0,0.0,5.0,0.7169811320754716,0.9245283018867925,6.5,0.16666666666666666,0.5,4.0,3.0
364,364.0,53.0,103.0,39.0,10.0,0.0,4.0,0.6792452830188679,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
365,365.0,53.0,102.0,35.0,12.0,5.0,1.0,0.6698113207547169,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
366,366.0,53.0,103.0,44.0,6.0,1.0,2.0,0.7169811320754716,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
367,367.0,53.0,101.0,47.0,5.0,0.0,1.0,0.6037735849056604,0.8603331367924528,-1.0,0.0,1.0,4.0,3.0
368,368.0,53.0,100.0,50.0,3.0,0.0,0.0,0.7028301886792453,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
369,369.0,53.0,103.0,38.0,10.0,0.0,5.0,0.7547169811320755,0.9245283018867925,33.0,0.25,0.25,4.0,3.0
370,370.0,53.0,102.0,43.0,10.0,0.0,0.0,0.7452830188679245,0.9163104363207547,-1.0,0.0,1.0,4.0,3.0
371,371.0,53.0,102.0,48.0,2.0,0.0,3.0,0.6792452830188679,0.8277196344339622,-1.0,0.0,1.0,4.0,3.0
372,372.0,53.0,100.0,41.0,10.0,0.0,2.0,0.6226415094339622,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
373,373.0,53.0,101.0,40.0,9.0,0.0,4.0,0.6572327044025158,0.8870504127358491,6.75,0.16666666666666666,0.5,4.0,3.0
374,374.0,53.0,101.0,42.0,8.0,0.0,3.0,0.7547169811320755,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
375,375.0,53.0,103.0,43.0,8.0,0.0,2.0,0.5518867924528302,0.7847324587264151,1.0,0.3333333333333333,0.0,4.0,3.0
376,376.0,53.0,102.0,50.0,2.0,0.0,1.0,0.7641509433962265,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
377,377.0,53.0,102.0,46.0,5.0,0.0,2.0,0.6320754716981132,0.8272958431603774,-1.0,0.0,1.0,4.0,3.0
378,378.0,53.0,104.0,45.0,6.0,2.0,0.0,0.6037735849056604,0.9056603773584906,-1.0,0.0,1.0,4.0,3.0
379,379.0,53.0,103.0,46.0,3.0,0.0,4.0,0.6257861635220126,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
380,380.0,53.0,102.0,40.0,12.0,0.0,1.0,0.7735849056603774,0.9154075766509434,-1.0,0.0,1.0,4.0,3.0
381,381.0,53.0,101.0,45.0,8.0,0.0,0.0,0.6320754716981132,0.8839917452830188,-1.0,0.0,1.0,4.0,3.0
382,382.0,53.0,104.0,43.0,8.0,1.0,1.0,0.7264150943396226,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
383,383.0,53.0,102.0,47.0,6.0,0.0,0.0,0.7405660377358491,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
384,384.0,53.0,102.0,40.0,9.0,0.0,4.0,0.5471698113207547,0.8221366450471698,56.0,0.16666666666666666,0.5,4.0,3.0
385,385.0,53.0,103.0,45.0,8.0,0.0,0.0,0.6674528301886793,0.8934257075471698,-1.0,0.0,1.0,4.0,3.0
386,386.0,53.0,102.0,45.0,7.0,0.0,1.0,0.6698113207547169,0.9056603773584906,-1.0,0.0,1.0,4.0,3.0
387,387.0,53.0,103.0,36.0,12.0,2.0,3.0,0.6485849056603774,0.9245283018867925,58.25,0.16666666666666666,0.5,4.0,3.0
388,388.0,53.0,102.0,46.0,4.0,0.0,3.0,0.7075471698113207,0.9186689268867925,-1.0,0.0,1.0,4.0,3.0
389,389.0,53.0,102.0,46.0,6.0,0.0,1.0,0.6698113207547169,0.8920990566037735,-1.0,0.0,1.0,4.0,3.0
390,390.0,53.0,103.0,36.0,15.0,0.0,2.0,0.6886792452830188,0.9056603773584906,-1.0,0.0,1.0,4.0,3.0
391,391.0,53.0,103.0,47.0,6.0,0.0,0.0,0.7264150943396226,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
392,392.0,53.0,103.0,45.0,8.0,0.0,0.0,0.7264150943396226,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
393,393.0,53.0,101.0,46.0,5.0,0.0,2.0,0.6084905660377359,0.8077830188679245,-1.0,0.0,1.0,4.0,3.0
394,394.0,53.0,101.0,31.0,14.0,2.0,6.0,0.7169811320754716,0.9245283018867925,21.5,0.16666666666666666,0.5,4.0,3.0
395,395.0,53.0,103.0,46.0,7.0,0.0,0.0,0.7264150943396226,0.9010723761792453,-1.0,0.0,1.0,4.0,3.0
396,396.0,53.0,101.0,49.0,4.0,0.0,0.0,0.6886792452830188,0.8818359375,-1.0,0.0,1.0,4.0,3.0
397,397.0,53.0,103.0,40.0,13.0,0.0,0.0,0.5566037735849056,0.875,-1.0,0.0,1.0,4.0,3.0
398,398.0,53.0,101.0,35.0,13.0,0.0,5.0,0.6698113207547169,0.9186505011792453,4.0,0.25,0.25,4.0,3.0
399,399.0,53.0,102.0,41.0,8.0,3.0,1.0,0.5849056603773585,0.857642983490566,-1.0,0.0,1.0,4.0,3.0
400,400.0,53.0,104.0,40.0,7.0,2.0,4.0,0.6179245283018868,0.8958763266509434,9.25,0.16666666666666666,0.5,4.0,3.0
401,401.0,53.0,103.0,48.0,5.0,0.0,0.0,0.5707547169811321,0.8544369103773585,-1.0,0.0,1.0,4.0,3.0
402,402.0,53.0,104.0,42.0,7.0,0.0,4.0,0.7547169811320755,0.9245283018867925,12.235294117647058,0.4166666666666667,0.25,4.0,3.0
403,403.0,53.0,102.0,49.0,3.0,0.0,1.0,0.7028301886792453,0.882057045990566,-1.0,0.0,1.0,4.0,3.0
404,404.0,53.0,99.0,49.0,4.0,0.0,0.0,0.7264150943396226,0.8854842275943396,-1.0,0.0,1.0,4.0,3.0
405,405.0,53.0,102.0,47.0,3.0,0.0,3.0,0.690251572327044,0.8092017983490566,-1.0,0.0,1.0,4.0,3.0
406,406.0,53.0,104.0,46.0,6.0,0.0,1.0,0.7830188679245284,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
407,407.0,53.0,100.0,38.0,10.0,2.0,3.0,0.7075471698113207,0.8811357606132075,-1.0,0.0,1.0,4.0,3.0
408,408.0,53.0,102.0,38.0,14.0,0.0,1.0,0.7358490566037735,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
409,409.0,53.0,102.0,39.0,7.0,0.0,7.0,0.6981132075471698,0.9182635613207547,14.0,0.16666666666666666,0.5,4.0,3.0
410,410.0,53.0,102.0,40.0,8.0,0.0,5.0,0.6981132075471698,0.9039836379716981,-1.0,0.0,1.0,4.0,3.0
411,411.0,53.0,102.0,43.0,10.0,0.0,0.0,0.6698113207547169,0.8953972582547169,-1.0,0.0,1.0,4.0,3.0
412,412.0,53.0,101.0,46.0,6.0,1.0,0.0,0.6004716981132074,0.8993219339622641,-1.0,0.0,1.0,4.0,3.0
413,413.0,53.0,101.0,46.0,7.0,0.0,0.0,0.7264150943396226,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
414,414.0,53.0,104.0,32.0,12.0,0.0,9.0,0.7358490566037735,0.9245283018867925,11.25,0.08333333333333333,0.75,4.0,3.0
415,415.0,53.0,102.0,37.0,11.0,1.0,4.0,0.7358490566037735,0.9245283018867925,10.75,0.16666666666666666,0.5,4.0,3.0
416,416.0,53.0,104.0,46.0,7.0,0.0,0.0,0.6745283018867925,0.8879901238207547,-1.0,0.0,1.0,4.0,3.0
417,417.0,53.0,103.0,45.0,6.0,0.0,2.0,0.6698113207547169,0.9245283018867925,13.0,0.16666666666666666,0.5,4.0,3.0
418,418.0,53.0,103.0,46.0,3.0,0.0,4.0,0.6792452830188679,0.8959316037735849,-1.0,0.0,1.0,4.0,3.0
419,419.0,53.0,104.0,28.0,19.0,5.0,1.0,0.6533018867924528,0.8587853773584906,-1.0,0.0,1.0,4.0,3.0
420,420.0,53.0,101.0,45.0,7.0,0.0,1.0,0.7830188679245284,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
421,421.0,53.0,102.0,50.0,3.0,0.0,0.0,0.7216981132075472,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
422,422.0,53.0,101.0,48.0,1.0,0.0,4.0,0.6155660377358491,0.8230395047169812,-1.0,0.0,1.0,4.0,3.0
423,423.0,53.0,103.0,40.0,13.0,0.0,0.0,0.5849056603773585,0.8826466686320755,-1.0,0.0,1.0,4.0,3.0
424,424.0,53.0,101.0,41.0,7.0,0.0,5.0,0.7429245283018868,0.8944206957547169,-1.0,0.0,1.0,4.0,3.0
425,425.0,53.0,102.0,42.0,7.0,1.0,3.0,0.6981132075471698,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
426,426.0,53.0,103.0,42.0,8.0,0.0,3.0,0.7169811320754716,0.9245283018867925,21.25,0.16666666666666666,0.5,4.0,3.0
427,427.0,53.0,103.0,49.0,3.0,0.0,1.0,0.5801886792452831,0.8603699882075472,-1.0,0.0,1.0,4.0,3.0
428,428.0,53.0,100.0,41.0,11.0,0.0,1.0,0.7452830188679245,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
429,429.0,53.0,102.0,40.0,10.0,2.0,1.0,0.660377358490566,0.884544516509434,-1.0,0.0,1.0,4.0,3.0
430,430.0,53.0,101.0,44.0,9.0,0.0,0.0,0.7358490566037735,0.9056603773584906,-1.0,0.0,1.0,4.0,3.0
431,431.0,53.0,103.0,50.0,3.0,0.0,0.0,0.5471698113207547,0.7978147110849056,-1.0,0.0,1.0,4.0,3.0
432,432.0,53.0,102.0,34.0,12.0,1.0,6.0,0.6792452830188679,0.9056603773584906,-1.0,0.0,1.0,4.0,3.0
433,433.0,53.0,102.0,44.0,3.0,0.0,6.0,0.6981132075471698,0.8705594044811321,33.5,0.16666666666666666,0.5,4.0,3.0
434,434.0,53.0,102.0,45.0,8.0,0.0,0.0,0.7075471698113207,0.9151127653301887,-1.0,0.0,1.0,4.0,3.0
435,435.0,53.0,103.0,50.0,2.0,0.0,1.0,0.7358490566037735,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
436,436.0,53.0,99.0,47.0,5.0,0.0,1.0,0.625,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
437,437.0,53.0,103.0,44.0,5.0,0.0,4.0,0.7169811320754716,0.9245283018867925,214.0,0.16666666666666666,0.5,4.0,3.0
438,438.0,53.0,104.0,48.0,2.0,0.0,3.0,0.7075471698113207,0.9095113502358491,19.5,0.16666666666666666,0.5,4.0,3.0
439,439.0,53.0,103.0,46.0,7.0,0.0,0.0,0.5377358490566038,0.8296174823113207,-1.0,0.0,1.0,4.0,3.0
440,440.0,53.0,104.0,42.0,11.0,0.0,0.0,0.7028301886792453,0.9201245577830188,-1.0,0.0,1.0,4.0,3.0
441,441.0,53.0,104.0,46.0,5.0,0.0,2.0,0.7075471698113207,0.9245283018867925,52.5,0.16666666666666666,0.5,4.0,3.0
442,442.0,53.0,103.0,47.0,5.0,1.0,0.0,0.7358490566037735,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
443,443.0,53.0,103.0,37.0,14.0,0.0,2.0,0.6320754716981132,0.8963738207547169,-1.0,0.0,1.0,4.0,3.0
444,444.0,53.0,100.0,35.0,14.0,4.0,0.0,0.6886792452830188,0.9180793042452831,-1.0,0.0,1.0,4.0,3.0
445,445.0,53.0,104.0,48.0,4.0,0.0,1.0,0.7075471698113207,0.8868661556603774,-1.0,0.0,1.0,4.0,3.0
446,446.0,53.0,102.0,48.0,5.0,0.0,0.0,0.7830188679245284,0.9245283018867925,-1.0,0.0,1.0,4.0,3.0
447,447.0,53.0,104.0,47.0,5.0,1.0,0.0,0.7129380053908355,0.9070975825471698,-1.0,0.0,1.0,4.0,3.0
448,448.0,53.0,104.0,40.0,12.0,0.0,1.0,0.8018867924528302,0.9131043632075472,-1.0,0.0,1.0,4.0,3.0
